dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
qian,40749,Octagon,1,10.83,10.2703,True,OK
qian,40749,Octagon,2,10.88,10.2777,True,OK
qian,40749,Octagon,3,10.86,10.2748,True,OK
qian,40749,Polka,1,10.81,10.1883,True,OK
qian,40749,Polka,2,10.81,10.2046,True,OK
qian,40749,Polka,3,10.78,10.2048,True,OK
qian,40753,Box,1,10.71,10.1392,True,OK
qian,40753,Box,2,10.69,10.1185,True,OK
qian,40753,Box,3,10.69,10.1198,True,OK
qian,40753,Octagon,1,10.88,10.2803,True,OK
qian,40753,Octagon,2,10.85,10.2525,True,OK
qian,40753,Octagon,3,10.88,10.2781,True,OK
qian,40753,Polka,1,10.78,10.2066,True,OK
qian,40753,Polka,2,10.78,10.1926,True,OK
qian,40753,Polka,3,10.8,10.1993,True,OK
qian,40755,Box,1,10.88,10.1139,True,OK
qian,40755,Box,2,10.89,10.1065,True,OK
qian,40755,Box,3,10.9,10.1327,True,OK
qian,40755,Octagon,1,11.11,10.2906,True,OK
qian,40755,Octagon,2,11.15,10.3348,True,OK
qian,40755,Octagon,3,11.14,10.3233,True,OK
qian,40755,Polka,1,10.98,10.212,True,OK
qian,40755,Polka,2,11.03,10.2299,True,OK
qian,40755,Polka,3,11.02,10.2455,True,OK
qian,40756,Box,1,10.92,10.1441,True,OK
qian,40756,Box,2,10.92,10.1353,True,OK
qian,40756,Box,3,10.91,10.1349,True,OK
qian,40756,Octagon,1,11.05,10.2684,True,OK
qian,40756,Octagon,2,11.07,10.2707,True,OK
qian,40756,Octagon,3,11.1,10.3081,True,OK
qian,40756,Polka,1,11.04,10.2059,True,OK
qian,40756,Polka,2,11.03,10.2253,True,OK
qian,40756,Polka,3,11.0,10.215,True,OK
qian,40757,Box,1,10.67,10.1094,True,OK
qian,40757,Box,2,10.69,10.119,True,OK
qian,40757,Box,3,10.68,10.1216,True,OK
qian,40757,Octagon,1,10.85,10.2711,True,OK
qian,40757,Octagon,2,11.1,10.4425,True,OK
qian,40757,Octagon,3,11.21,10.4729,True,OK
qian,40757,Polka,1,10.92,10.1961,True,OK
qian,40757,Polka,2,10.8,10.1827,True,OK
qian,40757,Polka,3,10.76,10.1647,True,OK
qian,40758,Box,1,10.88,10.1177,True,OK
qian,40758,Box,2,10.89,10.1192,True,OK
qian,40758,Box,3,10.89,10.121,True,OK
qian,40758,Octagon,1,11.09,10.3144,True,OK
qian,40758,Octagon,2,11.04,10.2763,True,OK
qian,40758,Octagon,3,11.09,10.2725,True,OK
qian,40758,Polka,1,11.03,10.209,True,OK
qian,40758,Polka,2,11.02,10.1981,True,OK
qian,40758,Polka,3,11.02,10.2019,True,OK
qian,40761,Box,1,10.69,10.1211,True,OK
qian,40761,Box,2,10.71,10.1199,True,OK
qian,40761,Box,3,10.68,10.1137,True,OK
qian,40761,Octagon,1,10.94,10.3326,True,OK
qian,40761,Octagon,2,10.97,10.3243,True,OK
qian,40761,Octagon,3,10.97,10.3359,True,OK
qian,40761,Polka,1,10.82,10.2185,True,OK
qian,40761,Polka,2,10.78,10.2236,True,OK
qian,40761,Polka,3,10.79,10.2196,True,OK
qian,40762,Box,1,10.88,10.1202,True,OK
qian,40762,Box,2,10.92,10.1343,True,OK
qian,40762,Box,3,10.94,10.1523,True,OK
qian,40762,Octagon,1,11.07,10.2636,True,OK
qian,40762,Octagon,2,11.08,10.3045,True,OK
qian,40762,Octagon,3,11.11,10.3096,True,OK
qian,40762,Polka,1,11.03,10.2208,True,OK
qian,40762,Polka,2,11.25,10.362,True,OK
qian,40762,Polka,3,11.36,10.3793,True,OK
qian,40765,Box,1,11.2,10.2694,True,OK
qian,40765,Box,2,11.13,10.2311,True,OK
qian,40765,Box,3,11.17,10.2543,True,OK
qian,40765,Octagon,1,11.5,10.5788,True,OK
qian,40765,Octagon,2,11.55,10.6091,True,OK
qian,40765,Octagon,3,11.53,10.6033,True,OK
qian,40765,Polka,1,11.37,10.403,True,OK
qian,40765,Polka,2,11.48,10.4684,True,OK
qian,40765,Polka,3,11.42,10.4397,True,OK
qian,40770,Box,1,11.19,10.2723,True,OK
qian,40770,Box,2,11.2,10.2724,True,OK
qian,40770,Box,3,11.18,10.2626,True,OK
qian,40770,Octagon,1,11.81,10.767,True,OK
qian,40770,Octagon,2,11.82,10.7726,True,OK
qian,40770,Octagon,3,11.67,10.6311,True,OK
qian,40770,Polka,1,11.51,10.5667,True,OK
qian,40770,Polka,2,11.45,10.4604,True,OK
qian,40770,Polka,3,11.49,10.5348,True,OK
qian,40772,Box,1,1.56,0.8492,True,OK
qian,40772,Box,2,1.54,0.8422,True,OK
qian,40772,Box,3,1.55,0.8505,True,OK
qian,40772,Octagon,1,1.6,0.8855,True,OK
qian,40772,Octagon,2,1.58,0.8727,True,OK
qian,40772,Octagon,3,1.6,0.8831,True,OK
qian,40772,Polka,1,1.58,0.8711,True,OK
qian,40772,Polka,2,1.56,0.8691,True,OK
qian,40772,Polka,3,1.53,0.8456,True,OK
qian,40775,Box,1,1.75,0.8577,True,OK
qian,40775,Box,2,1.76,0.8471,True,OK
qian,40775,Box,3,1.76,0.8426,True,OK
qian,40775,Octagon,1,1.74,0.0,True,OK
qian,40775,Octagon,2,1.78,0.0,True,OK
qian,40775,Octagon,3,1.74,0.0,True,OK
qian,40775,Polka,1,1.74,0.0,True,OK
qian,40775,Polka,2,1.75,0.0,True,OK
qian,40775,Polka,3,1.77,0.0,True,OK
qian,40776,Box,1,11.19,10.2613,True,OK
qian,40776,Box,2,11.18,10.2646,True,OK
qian,40776,Box,3,11.11,10.1997,True,OK
qian,40776,Octagon,1,11.58,10.614,True,OK
qian,40776,Octagon,2,11.53,10.5727,True,OK
qian,40776,Octagon,3,11.51,10.5591,True,OK
qian,40776,Polka,1,11.4,10.4125,True,OK
qian,40776,Polka,2,11.39,10.4287,True,OK
qian,40776,Polka,3,11.4,10.4163,True,OK
qian,40777,Box,1,10.95,10.2382,True,OK
qian,40777,Box,2,10.87,10.213,True,OK
qian,40777,Box,3,10.94,10.236,True,OK
qian,40777,Octagon,1,11.36,10.5975,True,OK
qian,40777,Octagon,2,11.27,10.5363,True,OK
qian,40777,Octagon,3,11.35,10.611,True,OK
qian,40777,Polka,1,11.11,10.3945,True,OK
qian,40777,Polka,2,11.13,10.4192,True,OK
qian,40777,Polka,3,11.1,10.3919,True,OK
qian,40779,Box,1,10.95,10.2299,True,OK
qian,40779,Box,2,10.93,10.2194,True,OK
qian,40779,Box,3,10.94,10.2337,True,OK
qian,40779,Octagon,1,11.27,10.5526,True,OK
qian,40779,Octagon,2,11.26,10.5045,True,OK
qian,40779,Octagon,3,11.34,10.6046,True,OK
qian,40779,Polka,1,11.09,10.3757,True,OK
qian,40779,Polka,2,11.11,10.3973,True,OK
qian,40779,Polka,3,11.09,10.3772,True,OK
qian,40780,Box,1,11.16,10.2502,True,OK
qian,40780,Box,2,11.18,10.2565,True,OK
qian,40780,Box,3,11.17,10.2471,True,OK
qian,40780,Octagon,1,11.46,10.5329,True,OK
qian,40780,Octagon,2,11.5,10.5696,True,OK
qian,40780,Octagon,3,11.54,10.6088,True,OK
qian,40780,Polka,1,11.4,10.3851,True,OK
qian,40780,Polka,2,11.43,10.4121,True,OK
qian,40780,Polka,3,11.43,10.4591,True,OK
qian,40781,Box,1,1.74,0.8606,True,OK
qian,40781,Box,2,1.74,0.8649,True,OK
qian,40781,Box,3,1.76,0.8722,True,OK
qian,40781,Octagon,1,1.81,0.8935,True,OK
qian,40781,Octagon,2,1.81,0.8917,True,OK
qian,40781,Octagon,3,1.8,0.888,True,OK
qian,40781,Polka,1,1.75,0.8711,True,OK
qian,40781,Polka,2,1.79,0.8764,True,OK
qian,40781,Polka,3,1.81,0.8836,True,OK
qian,40784,Box,1,11.23,10.3065,True,OK
qian,40784,Box,2,11.25,10.3016,True,OK
qian,40784,Box,3,11.25,10.3316,True,OK
qian,40784,Octagon,1,11.75,10.7114,True,OK
qian,40784,Octagon,2,11.99,10.912,True,OK
qian,40784,Octagon,3,11.89,10.8424,True,OK
qian,40784,Polka,1,11.57,10.6257,True,OK
qian,40784,Polka,2,11.56,10.5895,True,OK
qian,40784,Polka,3,11.55,10.5949,True,OK
qian,40785,Box,1,11.04,10.2984,True,OK
qian,40785,Box,2,10.99,10.2953,True,OK
qian,40785,Box,3,10.99,10.299,True,OK
qian,40785,Octagon,1,11.61,10.7322,True,OK
qian,40785,Octagon,2,11.69,10.8512,True,OK
qian,40785,Octagon,3,11.59,10.7579,True,OK
qian,40785,Polka,1,11.26,10.5682,True,OK
qian,40785,Polka,2,11.33,10.5967,True,OK
qian,40785,Polka,3,11.33,10.5826,True,OK
qian,40787,Box,1,11.05,10.3293,True,OK
qian,40787,Box,2,11.06,10.322,True,OK
qian,40787,Box,3,11.03,10.3053,True,OK
qian,40787,Octagon,1,11.63,10.7332,True,OK
qian,40787,Octagon,2,11.69,10.8078,True,OK
qian,40787,Octagon,3,11.75,10.8828,True,OK
qian,40787,Polka,1,11.42,10.6258,True,OK
qian,40787,Polka,2,11.37,10.6328,True,OK
qian,40787,Polka,3,11.4,10.6622,True,OK
qian,40789,Box,1,11.0,10.2748,True,OK
qian,40789,Box,2,11.0,10.2777,True,OK
qian,40789,Box,3,10.96,10.2594,True,OK
qian,40789,Octagon,1,11.6,10.7528,True,OK
qian,40789,Octagon,2,11.59,10.7517,True,OK
qian,40789,Octagon,3,11.5,10.6567,True,OK
qian,40789,Polka,1,11.34,10.5634,True,OK
qian,40789,Polka,2,11.26,10.448,True,OK
qian,40789,Polka,3,11.27,10.4619,True,OK
qian,50002,Box,1,10.99,10.1458,True,OK
qian,50002,Box,2,10.99,10.1518,True,OK
qian,50002,Box,3,11.0,10.1628,True,OK
qian,50002,Octagon,1,11.19,10.3606,True,OK
qian,50002,Octagon,2,11.2,10.3715,True,OK
qian,50002,Octagon,3,11.15,10.2524,True,OK
qian,50002,Polka,1,11.08,10.23,True,OK
qian,50002,Polka,2,11.11,10.2653,True,OK
qian,50002,Polka,3,11.05,10.2495,True,OK
qian,50003,Box,1,10.92,10.1332,True,OK
qian,50003,Box,2,10.92,10.1358,True,OK
qian,50003,Box,3,10.97,10.1514,True,OK
qian,50003,Octagon,1,11.19,10.3674,True,OK
qian,50003,Octagon,2,11.2,10.3435,True,OK
qian,50003,Octagon,3,11.17,10.3282,True,OK
qian,50003,Polka,1,11.1,10.2802,True,OK
qian,50003,Polka,2,11.11,10.2768,True,OK
qian,50003,Polka,3,11.07,10.234,True,OK
qian,50005,Box,1,10.92,10.1335,True,OK
qian,50005,Box,2,10.95,10.1457,True,OK
qian,50005,Box,3,10.93,10.1348,True,OK
qian,50005,Octagon,1,11.11,10.3173,True,OK
qian,50005,Octagon,2,11.13,10.3333,True,OK
qian,50005,Octagon,3,11.18,10.3134,True,OK
qian,50005,Polka,1,11.06,10.2671,True,OK
qian,50005,Polka,2,11.14,10.2653,True,OK
qian,50005,Polka,3,11.1,10.231,True,OK
qian,50006,Box,1,10.99,10.1797,True,OK
qian,50006,Box,2,11.0,10.1679,True,OK
qian,50006,Box,3,10.98,10.1793,True,OK
qian,50006,Octagon,1,11.96,11.0409,True,OK
qian,50006,Octagon,2,12.08,11.1357,True,OK
qian,50006,Octagon,3,11.97,11.0489,True,OK
qian,50006,Polka,1,11.28,10.4328,True,OK
qian,50006,Polka,2,11.28,10.4534,True,OK
qian,50006,Polka,3,11.23,10.4012,True,OK
qian,50008,Box,1,10.95,10.1542,True,OK
qian,50008,Box,2,10.94,10.1366,True,OK
qian,50008,Box,3,10.94,10.1464,True,OK
qian,50008,Octagon,1,11.44,10.6059,True,OK
qian,50008,Octagon,2,11.41,10.4843,True,OK
qian,50008,Octagon,3,11.43,10.53,True,OK
qian,50008,Polka,1,11.12,10.3051,True,OK
qian,50008,Polka,2,11.18,10.3448,True,OK
qian,50008,Polka,3,11.16,10.3075,True,OK
qian,50009,Box,1,1.87,0.8473,True,OK
qian,50009,Box,2,1.87,0.8486,True,OK
qian,50009,Box,3,1.86,0.8464,True,OK
qian,50009,Octagon,1,1.86,0.0,True,OK
qian,50009,Octagon,2,1.86,0.0,True,OK
qian,50009,Octagon,3,1.88,0.0,True,OK
qian,50009,Polka,1,1.87,0.0,True,OK
qian,50009,Polka,2,1.89,0.0,True,OK
qian,50009,Polka,3,1.87,0.0,True,OK
qian,50010,Box,1,10.91,10.1334,True,OK
qian,50010,Box,2,10.92,10.1276,True,OK
qian,50010,Box,3,10.91,10.1269,True,OK
qian,50010,Octagon,1,11.09,10.2735,True,OK
qian,50010,Octagon,2,11.14,10.3125,True,OK
qian,50010,Octagon,3,11.12,10.2994,True,OK
qian,50010,Polka,1,11.07,10.2294,True,OK
qian,50010,Polka,2,11.08,10.2294,True,OK
qian,50010,Polka,3,11.08,10.2248,True,OK
qian,50011,Box,1,0.69,0.0,False,ERR
qian,50012,Box,1,0.8,0.0,False,OK
qian,50013,Box,1,0.9,0.0,False,ERR
qian,50014,Box,1,10.92,10.1241,True,OK
qian,50014,Box,2,11.0,10.166,True,OK
qian,50014,Box,3,10.93,10.1274,True,OK
qian,50014,Octagon,1,11.13,10.3157,True,OK
qian,50014,Octagon,2,11.09,10.2927,True,OK
qian,50014,Octagon,3,11.15,10.3255,True,OK
qian,50014,Polka,1,11.05,10.215,True,OK
qian,50014,Polka,2,11.04,10.2033,True,OK
qian,50014,Polka,3,11.06,10.2316,True,OK
qian,50015,Box,1,10.97,10.1492,True,OK
qian,50015,Box,2,10.92,10.1253,True,OK
qian,50015,Box,3,10.92,10.1204,True,OK
qian,50015,Octagon,1,11.2,10.3476,True,OK
qian,50015,Octagon,2,11.22,10.3762,True,OK
qian,50015,Octagon,3,11.22,10.3668,True,OK
qian,50015,Polka,1,11.06,10.2443,True,OK
qian,50015,Polka,2,11.03,10.2417,True,OK
qian,50015,Polka,3,11.05,10.2492,True,OK
qian,50016,Box,1,1.62,0.8372,True,OK
qian,50016,Box,2,1.66,0.8431,True,OK
qian,50016,Box,3,1.62,0.8295,True,OK
qian,50016,Octagon,1,1.72,0.8865,True,OK
qian,50016,Octagon,2,1.67,0.8683,True,OK
qian,50016,Octagon,3,1.66,0.8568,True,OK
qian,50016,Polka,1,1.63,0.8364,True,OK
qian,50016,Polka,2,1.64,0.8463,True,OK
qian,50016,Polka,3,1.65,0.8517,True,OK
qian,50017,Box,1,10.93,10.1314,True,OK
qian,50017,Box,2,10.93,10.1236,True,OK
qian,50017,Box,3,10.96,10.1289,True,OK
qian,50017,Octagon,1,11.24,10.3572,True,OK
qian,50017,Octagon,2,11.25,10.398,True,OK
qian,50017,Octagon,3,11.22,10.3817,True,OK
qian,50017,Polka,1,11.09,10.2381,True,OK
qian,50017,Polka,2,11.08,10.2777,True,OK
qian,50017,Polka,3,11.12,10.321,True,OK
qian,50018,Box,1,10.95,10.1533,True,OK
qian,50018,Box,2,10.99,10.1572,True,OK
qian,50018,Box,3,10.94,10.1385,True,OK
qian,50018,Octagon,1,11.26,10.4009,True,OK
qian,50018,Octagon,2,11.26,10.3935,True,OK
qian,50018,Octagon,3,11.31,10.4124,True,OK
qian,50018,Polka,1,11.18,10.3877,True,OK
qian,50018,Polka,2,11.18,10.3656,True,OK
qian,50018,Polka,3,11.14,10.3296,True,OK
qian,50019,Box,1,0.26,0.023,True,OK
qian,50019,Box,2,0.25,0.0232,True,OK
qian,50019,Box,3,0.28,0.0233,True,OK
qian,50019,Octagon,1,0.28,0.0246,True,OK
qian,50019,Octagon,2,0.27,0.0228,True,OK
qian,50019,Octagon,3,0.28,0.0287,True,OK
qian,50019,Polka,1,0.25,0.0215,True,OK
qian,50019,Polka,2,0.29,0.028,True,OK
qian,50019,Polka,3,0.28,0.0228,True,OK
qian,50020,Box,1,0.88,0.0,False,ERR
qian,50021,Box,1,10.95,10.1393,True,OK
qian,50021,Box,2,10.96,10.1611,True,OK
qian,50021,Box,3,10.95,10.1562,True,OK
qian,50021,Octagon,1,11.44,10.5404,True,OK
qian,50021,Octagon,2,11.38,10.4723,True,OK
qian,50021,Octagon,3,11.44,10.5249,True,OK
qian,50021,Polka,1,11.23,10.406,True,OK
qian,50021,Polka,2,11.15,10.3171,True,OK
qian,50021,Polka,3,11.15,10.3365,True,OK
qian,50022,Box,1,1.61,0.8359,True,OK
qian,50022,Box,2,1.63,0.838,True,OK
qian,50022,Box,3,1.63,0.8411,True,OK
qian,50022,Octagon,1,1.64,0.0,True,OK
qian,50022,Octagon,2,1.63,0.0,True,OK
qian,50022,Octagon,3,1.63,0.0,True,OK
qian,50022,Polka,1,1.64,0.0,True,OK
qian,50022,Polka,2,1.64,0.0,True,OK
qian,50022,Polka,3,1.63,0.0,True,OK
qian,50023,Box,1,0.91,0.0,False,ERR
qian,50024,Box,1,1.61,0.8266,True,OK
qian,50024,Box,2,1.62,0.8333,True,OK
qian,50024,Box,3,1.61,0.8274,True,OK
qian,50024,Octagon,1,1.64,0.8423,True,OK
qian,50024,Octagon,2,1.61,0.8402,True,OK
qian,50024,Octagon,3,1.65,0.8504,True,OK
qian,50024,Polka,1,1.65,0.8338,True,OK
qian,50024,Polka,2,1.63,0.8331,True,OK
qian,50024,Polka,3,1.62,0.8431,True,OK
qian,1,Box,1,0.79,0.0,False,OK
qian,10146,Box,1,0.99,0.0,False,OK
qian,10971,Box,1,0.47,0.0,False,ERR
qian,11243,Box,1,0.61,0.201,True,OK
qian,11243,Box,2,0.6,0.2019,True,OK
qian,11243,Box,3,0.59,0.2017,True,OK
qian,11243,Octagon,1,0.62,0.202,True,OK
qian,11243,Octagon,2,0.62,0.2014,True,OK
qian,11243,Octagon,3,0.6,0.2022,True,OK
qian,11243,Polka,1,0.59,0.2014,True,OK
qian,11243,Polka,2,0.59,0.2016,True,OK
qian,11243,Polka,3,0.61,0.2024,True,OK
qian,11323,Box,1,1.82,0.807,True,OK
qian,11323,Box,2,1.84,0.808,True,OK
qian,11323,Box,3,1.82,0.8083,True,OK
qian,11323,Octagon,1,1.83,0.8126,True,OK
qian,11323,Octagon,2,1.83,0.8101,True,OK
qian,11323,Octagon,3,1.83,0.8106,True,OK
qian,11323,Polka,1,1.82,0.8096,True,OK
qian,11323,Polka,2,1.82,0.8084,True,OK
qian,11323,Polka,3,1.82,0.8119,True,OK
qian,11931,Box,1,1.42,0.6051,True,OK
qian,11931,Box,2,1.41,0.6051,True,OK
qian,11931,Box,3,1.42,0.605,True,OK
qian,11931,Octagon,1,1.44,0.6079,True,OK
qian,11931,Octagon,2,1.42,0.6053,True,OK
qian,11931,Octagon,3,1.42,0.6063,True,OK
qian,11931,Polka,1,1.41,0.6057,True,OK
qian,11931,Polka,2,1.41,0.607,True,OK
qian,11931,Polka,3,1.41,0.6094,True,OK
qian,124,Box,1,0.6,0.0,False,OK
qian,1246,Box,1,0.78,0.0,False,OK
qian,1288,Box,1,1.02,0.4045,True,OK
qian,1288,Box,2,1.02,0.4052,True,OK
qian,1288,Box,3,1.02,0.4049,True,OK
qian,1288,Octagon,1,1.01,0.4067,True,OK
qian,1288,Octagon,2,1.02,0.4073,True,OK
qian,1288,Octagon,3,1.03,0.4071,True,OK
qian,1288,Polka,1,1.03,0.4085,True,OK
qian,1288,Polka,2,1.03,0.4097,True,OK
qian,1288,Polka,3,1.02,0.4064,True,OK
qian,134,Box,1,0.82,0.0,False,OK
qian,135,Box,1,0.82,0.0,False,OK
qian,136,Box,1,0.99,0.0,False,OK
qian,1430,Box,1,1.0,0.6247,True,OK
qian,1430,Box,2,1.0,0.6278,True,OK
qian,1430,Box,3,1.01,0.6334,True,OK
qian,1430,Octagon,1,1.03,0.6292,True,OK
qian,1430,Octagon,2,1.02,0.6343,True,OK
qian,1430,Octagon,3,1.01,0.6309,True,OK
qian,1430,Polka,1,1.02,0.6437,True,OK
qian,1430,Polka,2,1.02,0.639,True,OK
qian,1430,Polka,3,1.01,0.6297,True,OK
qian,14351,Box,1,0.8,0.0,False,OK
qian,14353,Box,1,0.58,0.0,False,OK
qian,14381,Box,1,0.79,0.0,False,OK
qian,14620,Box,1,1.01,0.6354,True,OK
qian,14620,Box,2,1.01,0.6254,True,OK
qian,14620,Box,3,1.02,0.6256,True,OK
qian,14620,Octagon,1,1.22,0.8478,True,OK
qian,14620,Octagon,2,1.22,0.8414,True,OK
qian,14620,Octagon,3,1.21,0.8389,True,OK
qian,14620,Polka,1,1.23,0.8344,True,OK
qian,14620,Polka,2,1.23,0.8418,True,OK
qian,14620,Polka,3,1.23,0.8479,True,OK
qian,15,Box,1,0.35,0.0,False,OK
qian,16018,Box,1,0.57,0.0,False,OK
qian,1631,Box,1,0.61,0.0,False,OK
qian,16521,Box,1,0.58,0.0,False,OK
qian,16643,Box,1,0.48,0.0,False,ERR
qian,1668,Box,1,0.57,0.0,False,OK
qian,169,Box,1,1.01,0.4054,True,OK
qian,169,Box,2,1.01,0.4059,True,OK
qian,169,Box,3,1.06,0.405,True,OK
qian,169,Octagon,1,1.03,0.4065,True,OK
qian,169,Octagon,2,1.02,0.4061,True,OK
qian,169,Octagon,3,1.02,0.4086,True,OK
qian,169,Polka,1,1.01,0.4097,True,OK
qian,169,Polka,2,1.02,0.4062,True,OK
qian,169,Polka,3,1.0,0.4051,True,OK
qian,16925,Box,1,10.72,10.1255,True,OK
qian,16925,Box,2,10.71,10.1188,True,OK
qian,16925,Box,3,10.7,10.1181,True,OK
qian,16925,Octagon,1,10.86,10.2887,True,OK
qian,16925,Octagon,2,10.9,10.3155,True,OK
qian,16925,Octagon,3,11.01,10.3973,True,OK
qian,16925,Polka,1,10.8,10.1848,True,OK
qian,16925,Polka,2,10.8,10.2109,True,OK
qian,16925,Polka,3,10.82,10.2284,True,OK
qian,17043,Box,1,10.71,10.115,True,OK
qian,17043,Box,2,10.7,10.1162,True,OK
qian,17043,Box,3,10.71,10.1229,True,OK
qian,17043,Octagon,1,10.95,10.3452,True,OK
qian,17043,Octagon,2,10.9,10.2998,True,OK
qian,17043,Octagon,3,10.86,10.298,True,OK
qian,17043,Polka,1,10.83,10.2485,True,OK
qian,17043,Polka,2,10.82,10.2096,True,OK
qian,17043,Polka,3,10.82,10.2266,True,OK
qian,176,Box,1,0.47,0.0,False,ERR
qian,177,Box,1,0.7,0.0,False,ERR
qian,17829,Box,1,10.92,10.1267,True,OK
qian,17829,Box,2,10.94,10.1309,True,OK
qian,17829,Box,3,10.95,10.1624,True,OK
qian,17829,Octagon,1,11.27,10.4293,True,OK
qian,17829,Octagon,2,11.22,10.3659,True,OK
qian,17829,Octagon,3,11.78,10.7648,True,OK
qian,17829,Polka,1,11.48,10.4776,True,OK
qian,17829,Polka,2,11.7,10.7044,True,OK
qian,17829,Polka,3,11.66,10.6246,True,OK
qian,19128,Box,1,0.18,0.0138,True,OK
qian,19128,Box,2,0.17,0.0134,True,OK
qian,19128,Box,3,0.19,0.0132,True,OK
qian,19128,Octagon,1,0.17,0.0125,True,OK
qian,19128,Octagon,2,0.18,0.024,True,OK
qian,19128,Octagon,3,0.18,0.0142,True,OK
qian,19128,Polka,1,0.17,0.0127,True,OK
qian,19128,Polka,2,0.17,0.0123,True,OK
qian,19128,Polka,3,0.17,0.0127,True,OK
qian,2000,Box,1,1.06,0.0,False,OK
qian,2051,Box,1,1.65,0.6106,True,OK
qian,2051,Box,2,1.63,0.6103,True,OK
qian,2051,Box,3,1.62,0.6098,True,OK
qian,2051,Octagon,1,1.64,0.6204,True,OK
qian,2051,Octagon,2,1.62,0.6415,True,OK
qian,2051,Octagon,3,1.63,0.6191,True,OK
qian,2051,Polka,1,1.65,0.615,True,OK
qian,2051,Polka,2,1.67,0.6145,True,OK
qian,2051,Polka,3,1.61,0.6137,True,OK
qian,21393,Box,1,1.21,0.4075,True,OK
qian,21393,Box,2,1.2,0.4075,True,OK
qian,21393,Box,3,1.26,0.4076,True,OK
qian,21393,Octagon,1,1.24,0.412,True,OK
qian,21393,Octagon,2,1.25,0.4124,True,OK
qian,21393,Octagon,3,1.21,0.4089,True,OK
qian,21393,Polka,1,1.19,0.4118,True,OK
qian,21393,Polka,2,1.23,0.4124,True,OK
qian,21393,Polka,3,1.23,0.4122,True,OK
qian,21404,Box,1,1.23,0.4076,True,OK
qian,21404,Box,2,1.23,0.4078,True,OK
qian,21404,Box,3,1.18,0.4079,True,OK
qian,21404,Octagon,1,1.15,0.4118,True,OK
qian,21404,Octagon,2,1.18,0.4118,True,OK
qian,21404,Octagon,3,1.18,0.4117,True,OK
qian,21404,Polka,1,1.16,0.4117,True,OK
qian,21404,Polka,2,1.19,0.4118,True,OK
qian,21404,Polka,3,1.19,0.4127,True,OK
qian,2307,Box,1,10.82,10.2773,True,OK
qian,2307,Box,2,10.81,10.2602,True,OK
qian,2307,Box,3,10.82,10.2589,True,OK
qian,2307,Octagon,1,11.3,10.6947,True,OK
qian,2307,Octagon,2,11.27,10.6778,True,OK
qian,2307,Octagon,3,11.35,10.7186,True,OK
qian,2307,Polka,1,11.15,10.5369,True,OK
qian,2307,Polka,2,11.12,10.4293,True,OK
qian,2307,Polka,3,11.09,10.4668,True,OK
qian,2397,Box,1,1.02,0.0,False,OK
qian,26742,Box,1,10.93,10.1445,True,OK
qian,26742,Box,2,10.9,10.1369,True,OK
qian,26742,Box,3,10.91,10.1452,True,OK
qian,26742,Octagon,1,11.1,10.3202,True,OK
qian,26742,Octagon,2,11.13,10.3265,True,OK
qian,26742,Octagon,3,11.14,10.3549,True,OK
qian,26742,Polka,1,11.02,10.2069,True,OK
qian,26742,Polka,2,11.05,10.2662,True,OK
qian,26742,Polka,3,11.01,10.2427,True,OK
qian,30101,Box,1,10.91,10.1362,True,OK
qian,30101,Box,2,10.88,10.1174,True,OK
qian,30101,Box,3,10.91,10.1278,True,OK
qian,30101,Octagon,1,11.21,10.351,True,OK
qian,30101,Octagon,2,11.21,10.3665,True,OK
qian,30101,Octagon,3,11.21,10.3767,True,OK
qian,30101,Polka,1,11.03,10.2423,True,OK
qian,30101,Polka,2,11.04,10.2325,True,OK
qian,30101,Polka,3,11.08,10.2985,True,OK
qian,30396,Box,1,1.25,0.4077,True,OK
qian,30396,Box,2,1.24,0.4083,True,OK
qian,30396,Box,3,1.25,0.4083,True,OK
qian,30396,Octagon,1,1.28,0.4376,True,OK
qian,30396,Octagon,2,1.28,0.4166,True,OK
qian,30396,Octagon,3,1.24,0.4178,True,OK
qian,30396,Polka,1,1.33,0.4149,True,OK
qian,30396,Polka,2,1.31,0.4124,True,OK
qian,30396,Polka,3,1.38,0.4121,True,OK
qian,30813,Box,1,1.02,0.0,False,OK
qian,30815,Box,1,1.2,0.0,False,OK
qian,318,Box,1,2.07,1.2501,True,OK
qian,318,Box,2,2.08,1.2598,True,OK
qian,318,Box,3,2.09,1.2619,True,OK
qian,318,Octagon,1,2.08,0.411,True,OK
qian,318,Octagon,2,2.1,0.4255,True,OK
qian,318,Octagon,3,2.08,0.4098,True,OK
qian,318,Polka,1,2.08,0.4108,True,OK
qian,318,Polka,2,2.1,0.4316,True,OK
qian,318,Polka,3,2.06,0.4329,True,OK
qian,3185,Box,1,0.53,0.0,False,OK
qian,3211,Box,1,0.79,0.0,False,ERR
qian,32175,Box,1,2.05,0.8153,True,OK
qian,32175,Box,2,2.09,0.8136,True,OK
qian,32175,Box,3,2.07,0.8146,True,OK
qian,32175,Octagon,1,2.08,0.8213,True,OK
qian,32175,Octagon,2,2.1,0.8239,True,OK
qian,32175,Octagon,3,2.11,0.8205,True,OK
qian,32175,Polka,1,2.07,0.8221,True,OK
qian,32175,Polka,2,2.12,0.8296,True,OK
qian,32175,Polka,3,2.06,0.8471,True,OK
qian,3270,Box,1,0.79,0.0,False,OK
qian,339,Box,1,1.19,0.4054,True,OK
